direction_color,rowDate,rowDateRaw,rowDateTimestamp,last_close,last_open,last_max,last_min,volume,volumeRaw,change_precent,last_closeRaw,last_openRaw,last_maxRaw,last_minRaw,change_precentRaw
greenFont,"Jan 06, 2022",1641427200,2022-01-06T00:00:00Z,"101,561","101,006","102,235","101,000",11.75M,11749210,0.55,101561.04687500000000,101005.79687500000000,102234.71093750000000,100999.85156250000000,0.5498764688420092
redFont,"Jan 05, 2022",1641340800,2022-01-05T00:00:00Z,"101,006","103,514","103,514","100,850",12.88M,12883691,-2.42,101005.64062500000000,103513.64062500000000,103513.64062500000000,100849.56250000000000,-2.4228690874526952
redFont,"Jan 04, 2022",1641254400,2022-01-04T00:00:00Z,"103,514","103,922","104,276","103,096",11.49M,11491607,-0.39,103513.64062500000000,103921.59375000000000,104276.32031250000000,103096.25781250000000,-0.39255857255364696
redFont,"Jan 03, 2022",1641168000,2022-01-03T00:00:00Z,"103,922","104,823","106,125","103,413",11.13M,11128467,-0.86,103921.59375000000000,104823.42187500000000,106125.46875000000000,103413.39843750000000,-0.8593997349088548
greenFont,"Dec 30, 2021",1640822400,2021-12-30T00:00:00Z,"104,822","104,106","105,269","104,106",11.14M,11138098,0.69,104822.43750000000000,104106.36718750000000,105269.00781250000000,104106.36718750000000,0.6869794045758254
redFont,"Dec 29, 2021",1640736000,2021-12-29T00:00:00Z,"104,107","104,863","105,190","103,851",6.59M,6590015,-0.72,104107.24218750000000,104862.92968750000000,105190.32031250000000,103850.81250000000000,-0.7218191627949667
redFont,"Dec 28, 2021",1640649600,2021-12-28T00:00:00Z,"104,864","105,555","105,652","104,503",7.51M,7509043,-0.65,104864.17187500000000,105554.64843750000000,105652.10937500000000,104503.32031250000000,-0.6539060169138203
greenFont,"Dec 27, 2021",1640563200,2021-12-27T00:00:00Z,"105,554","104,892","105,694","104,798",7.59M,7594889,0.63,105554.39843750000000,104891.96093750000000,105694.46875000000000,104798.45312500000000,0.6321572872040399
redFont,"Dec 23, 2021",1640217600,2021-12-23T00:00:00Z,"104,891","105,251","105,453","104,637",7.28M,7283617,-0.33,104891.32031250000000,105251.13281250000000,105453.25000000000000,104637.07812500000000,-0.33484035122048555
redFont,"Dec 22, 2021",1640131200,2021-12-22T00:00:00Z,"105,244","105,499","105,711","104,386",8.05M,8052927,-0.24,105243.71875000000000,105498.60156250000000,105711.36718750000000,104385.90625000000000,-0.24280980762345336
greenFont,"Dec 21, 2021",1640044800,2021-12-21T00:00:00Z,"105,500","105,020","105,906","105,020",9.04M,9041596,0.46,105499.88281250000000,105019.78125000000000,105905.68750000000000,105019.78125000000000,0.4571534588870609
redFont,"Dec 20, 2021",1639958400,2021-12-20T00:00:00Z,"105,020","107,171","107,171","104,358",10.57M,10570046,-2.03,105019.78125000000000,107171.21093750000000,107171.21093750000000,104357.81250000000000,-2.0343001931543037
redFont,"Dec 17, 2021",1639699200,2021-12-17T00:00:00Z,"107,201","108,324","108,324","106,518",14.93M,14934343,-1.04,107200.56250000000000,108324.22656250000000,108324.34375000000000,106517.79687500000000,-1.0392354697935997
greenFont,"Dec 16, 2021",1639612800,2021-12-16T00:00:00Z,"108,326","107,433","109,034","107,433",13.75M,13754623,0.83,108326.32812500000000,107432.61718750000000,109034.10937500000000,107432.61718750000000,0.8332296453449014
greenFont,"Dec 15, 2021",1639526400,2021-12-15T00:00:00Z,"107,431","106,763","107,603","105,697",12.66M,12663104,0.63,107431.17968750000000,106762.54687500000000,107603.29687500000000,105696.96093750000000,0.6287544995451975
redFont,"Dec 14, 2021",1639440000,2021-12-14T00:00:00Z,"106,760","107,387","109,148","106,445",11.60M,11604335,-0.58,106759.92187500000000,107387.06250000000000,109147.65625000000000,106444.53125000000000,-0.5805356322432815
redFont,"Dec 13, 2021",1639353600,2021-12-13T00:00:00Z,"107,383","107,758","109,493","107,383",12.51M,12512273,-0.35,107383.32031250000000,107758.34375000000000,109492.90625000000000,107383.32031250000000,-0.34802264441819614
greenFont,"Dec 10, 2021",1639094400,2021-12-10T00:00:00Z,"107,758","106,296","108,275","106,296",10.47M,10466008,1.38,107758.34375000000000,106296.32812500000000,108274.85937500000000,106296.32812500000000,1.3802657042167235
redFont,"Dec 09, 2021",1639008000,2021-12-09T00:00:00Z,"106,291","108,095","108,095","105,890",11.08M,11082907,-1.67,106291.24218750000000,108094.77343750000000,108094.77343750000000,105890.21093750000000,-1.6691615662881532
greenFont,"Dec 08, 2021",1638921600,2021-12-08T00:00:00Z,"108,096","107,558","108,521","107,309",13.17M,13166827,0.50,108095.53125000000000,107557.67187500000000,108520.82031250000000,107308.60156250000000,0.5000660256249154
greenFont,"Dec 07, 2021",1638835200,2021-12-07T00:00:00Z,"107,558","106,868","108,655","106,868",11.77M,11773128,0.65,107557.67187500000000,106868.21093750000000,108655.20312500000000,106867.53906250000000,0.6539510532839935
greenFont,"Dec 06, 2021",1638748800,2021-12-06T00:00:00Z,"106,859","105,070","107,498","105,070",11.13M,11127461,1.70,106858.86718750000000,105069.68750000000000,107498.22656250000000,105069.68750000000000,1.7028504891099063
greenFont,"Dec 03, 2021",1638489600,2021-12-03T00:00:00Z,"105,070","104,467","106,814","104,090",14.58M,14581454,0.58,105069.68750000000000,104466.60156250000000,106813.72656250000000,104090.02343750000000,0.5776462327580553
greenFont,"Dec 02, 2021",1638403200,2021-12-02T00:00:00Z,"104,466","100,785","104,466","100,785",14.85M,14846488,3.66,104466.24218750000000,100784.57812500000000,104466.24218750000000,100784.57812500000000,3.663297063487541
redFont,"Dec 01, 2021",1638316800,2021-12-01T00:00:00Z,"100,775","101,916","104,087","100,727",13.76M,13762861,-1.12,100774.57031250000000,101916.29687500000000,104086.67968750000000,100726.95312500000000,-1.119440455316133
redFont,"Nov 30, 2021",1638230400,2021-11-30T00:00:00Z,"101,915","102,814","103,066","100,075",18.20M,18195082,-0.87,101915.45312500000000,102814.03125000000000,103066.43750000000000,100074.60937500000000,-0.8739839437041819
greenFont,"Nov 29, 2021",1638144000,2021-11-29T00:00:00Z,"102,814","102,227","104,149","102,226",10.28M,10283268,0.58,102814.03125000000000,102226.78125000000000,104148.71875000000000,102226.03906250000000,0.5769407869722702
redFont,"Nov 26, 2021",1637884800,2021-11-26T00:00:00Z,"102,224","105,810","105,810","101,495",10.97M,10969070,-3.39,102224.25781250000000,105810.14062500000000,105810.14062500000000,101494.70312500000000,-3.3899913170858484
greenFont,"Nov 25, 2021",1637798400,2021-11-25T00:00:00Z,"105,811","104,514","106,400","104,514",7.89M,7890357,1.24,105811.25000000000000,104514.18750000000000,106400.40625000000000,104514.18750000000000,1.2410396435412179
greenFont,"Nov 24, 2021",1637712000,2021-11-24T00:00:00Z,"104,514","103,652","105,041","102,464",10.47M,10466642,0.83,104514.18750000000000,103651.88281250000000,105041.15625000000000,102464.28906250000000,0.8300390520157656
greenFont,"Nov 23, 2021",1637625600,2021-11-23T00:00:00Z,"103,654","102,124","103,841","101,736",13.03M,13032396,1.50,103653.82031250000000,102123.95312500000000,103841.22656250000000,101736.31250000000000,1.4996255640923424
redFont,"Nov 22, 2021",1637539200,2021-11-22T00:00:00Z,"102,122","103,036","104,613","102,122",10.41M,10410040,-0.89,102122.36718750000000,103036.02343750000000,104613.07031250000000,102122.36718750000000,-0.8857728368001081
greenFont,"Nov 19, 2021",1637280000,2021-11-19T00:00:00Z,"103,035","102,426","103,975","102,143",11.10M,11101526,0.59,103035.02343750000000,102426.00000000000000,103975.25000000000000,102143.17187500000000,0.5945984784136841
redFont,"Nov 18, 2021",1637193600,2021-11-18T00:00:00Z,"102,426","102,948","103,757","102,014",10.91M,10905699,-0.51,102426.00000000000000,102948.45312500000000,103757.27343750000000,102013.97656250000000,-0.5074900196563784
redFont,"Nov 17, 2021",1637107200,2021-11-17T00:00:00Z,"102,948","104,405","105,535","102,551",12.83M,12832165,-1.39,102948.45312500000000,104404.93750000000000,105535.21093750000000,102551.17187500000000,-1.3938239112195843
redFont,"Nov 16, 2021",1637020800,2021-11-16T00:00:00Z,"104,404","106,336","106,971","104,113",11.58M,11579374,-1.82,104403.65625000000000,106335.67187500000000,106971.20312500000000,104112.81250000000000,-1.8158566628714021
redFont,"Nov 12, 2021",1636675200,2021-11-12T00:00:00Z,"106,335","107,576","107,915","105,842",13.25M,13248079,-1.17,106334.53906250000000,107576.10937500000000,107914.61718750000000,105842.20312500000000,-1.17118514378108
greenFont,"Nov 11, 2021",1636588800,2021-11-11T00:00:00Z,"107,595","105,988","108,669","105,988",12.66M,12661428,1.54,107594.67187500000000,105987.85937500000000,108669.17968750000000,105987.85937500000000,1.535531122784468
greenFont,"Nov 10, 2021",1636502400,2021-11-10T00:00:00Z,"105,968","105,535","107,407","105,140",12.28M,12277371,0.41,105967.50781250000000,105535.35937500000000,107407.42187500000000,105140.39062500000000,0.409749720361047
greenFont,"Nov 09, 2021",1636416000,2021-11-09T00:00:00Z,"105,535","104,783","106,674","104,783",11.02M,11021248,0.72,105535.07812500000000,104783.02343750000000,106674.42968750000000,104783.02343750000000,0.719543005751945
redFont,"Nov 08, 2021",1636329600,2021-11-08T00:00:00Z,"104,781","104,824","105,679","104,182",9.36M,9357997,-0.04,104781.13281250000000,104824.32031250000000,105678.85156250000000,104182.49218750000000,-0.04111048696772968
greenFont,"Nov 05, 2021",1636070400,2021-11-05T00:00:00Z,"104,824","103,412","105,555","103,412",12.59M,12594990,1.37,104824.22656250000000,103412.09375000000000,105555.46093750000000,103412.09375000000000,1.3655393303551597
redFont,"Nov 04, 2021",1635984000,2021-11-04T00:00:00Z,"103,412","105,617","105,627","102,835",12.08M,12084002,-2.09,103412.09375000000000,105616.88281250000000,105626.71875000000000,102835.17187500000000,-2.087534685542772
greenFont,"Nov 03, 2021",1635897600,2021-11-03T00:00:00Z,"105,617","105,547","106,754","104,205",14.70M,14696898,0.06,105616.88281250000000,105547.04687500000000,106754.42187500000000,104204.65625000000000,0.06255130265252755
greenFont,"Nov 01, 2021",1635724800,2021-11-01T00:00:00Z,"105,551","103,514","106,136","103,514",10.73M,10734753,1.98,105550.85937500000000,103513.61718750000000,106135.92968750000000,103513.61718750000000,1.980806140295987
redFont,"Oct 29, 2021",1635465600,2021-10-29T00:00:00Z,"103,501","105,707","105,954","103,430",12.60M,12595750,-2.09,103500.71093750000000,105706.65625000000000,105954.35156250000000,103429.77343750000000,-2.0852852888364466
redFont,"Oct 28, 2021",1635379200,2021-10-28T00:00:00Z,"105,705","106,369","107,210","105,282",11.50M,11502914,-0.62,105704.96093750000000,106369.00781250000000,107209.64062500000000,105282.36718750000000,-0.6187678013632106
redFont,"Oct 27, 2021",1635292800,2021-10-27T00:00:00Z,"106,363","106,433","108,224","106,045",10.83M,10831312,-0.05,106363.10156250000000,106432.86718750000000,108224.46875000000000,106044.67968750000000,-0.05302568695537268
redFont,"Oct 26, 2021",1635206400,2021-10-26T00:00:00Z,"106,420","108,713","108,713","106,321",10.76M,10762210,-2.11,106419.53125000000000,108713.31250000000000,108713.31250000000000,106320.60156250000000,-2.111047408990086
greenFont,"Oct 25, 2021",1635120000,2021-10-25T00:00:00Z,"108,715","106,298","109,372","106,296",11.51M,11512089,2.28,108714.54687500000000,106297.50781250000000,109371.97656250000000,106295.67968750000000,2.2751214527274213
redFont,"Oct 22, 2021",1634860800,2021-10-22T00:00:00Z,"106,296","107,714","107,749","102,854",21.17M,21165664,-1.34,106296.17968750000000,107714.06250000000000,107749.34375000000000,102853.96093750000000,-1.3355251502873695
redFont,"Oct 21, 2021",1634774400,2021-10-21T00:00:00Z,"107,735","110,767","110,767","105,714",16.51M,16507711,-2.75,107735.00781250000000,110767.14062500000000,110767.14062500000000,105713.81250000000000,-2.7543282003105216
greenFont,"Oct 20, 2021",1634688000,2021-10-20T00:00:00Z,"110,786","110,677","112,023","110,176",11.74M,11735808,0.10,110786.42968750000000,110677.47656250000000,112023.13281250000000,110175.64062500000000,0.10270989649736664
redFont,"Oct 19, 2021",1634601600,2021-10-19T00:00:00Z,"110,673","114,422","114,422","109,947",14.13M,14129179,-3.28,110672.75781250000000,114422.22656250000000,114422.22656250000000,109947.21093750000000,-3.281903011352577
redFont,"Oct 18, 2021",1634515200,2021-10-18T00:00:00Z,"114,428","114,647","114,927","112,841",11.20M,11201322,-0.19,114428.17968750000000,114646.72656250000000,114926.85156250000000,112840.52343750000000,-0.19172817230022632
greenFont,"Oct 15, 2021",1634256000,2021-10-15T00:00:00Z,"114,648","113,189","114,776","113,049",11.17M,11174853,1.29,114647.99218750000000,113189.27343750000000,114776.04687500000000,113048.53125000000000,1.2921407140008923
redFont,"Oct 14, 2021",1634169600,2021-10-14T00:00:00Z,"113,185","113,457","113,881","112,708",8.96M,8956187,-0.24,113185.47656250000000,113456.59375000000000,113881.35156250000000,112707.50000000000000,-0.23837038034732377
greenFont,"Oct 13, 2021",1634083200,2021-10-13T00:00:00Z,"113,456","112,180","114,159","111,807",11.73M,11732665,1.14,113455.92187500000000,112180.47656250000000,114158.88281250000000,111807.17187500000000,1.1369583652904176
redFont,"Oct 11, 2021",1633910400,2021-10-11T00:00:00Z,"112,180","112,834","113,982","112,052",10.28M,10283668,-0.58,112180.47656250000000,112833.85156250000000,113981.60156250000000,112051.75781250000000,-0.5784880198578516
greenFont,"Oct 08, 2021",1633651200,2021-10-08T00:00:00Z,"112,833","110,586","114,172","110,586",12.87M,12871359,2.03,112833.20312500000000,110586.43750000000000,114171.96875000000000,110586.43750000000000,2.0326126541732616
greenFont,"Oct 07, 2021",1633564800,2021-10-07T00:00:00Z,"110,585","110,563","111,522","110,563",10.65M,10647274,0.02,110585.42968750000000,110563.25781250000000,111521.50000000000000,110563.25781250000000,0.023389540070486606
greenFont,"Oct 06, 2021",1633478400,2021-10-06T00:00:00Z,"110,560","110,454","110,614","108,180",13.28M,13280567,0.09,110559.57031250000000,110453.95312500000000,110613.82031250000000,108179.75781250000000,0.09227943573957721
greenFont,"Oct 05, 2021",1633392000,2021-10-05T00:00:00Z,"110,458","110,397","111,691","110,087",10.38M,10378975,0.06,110457.64062500000000,110397.36718750000000,111691.28906250000000,110087.35937500000000,0.05847002996960578
redFont,"Oct 04, 2021",1633305600,2021-10-04T00:00:00Z,"110,393","112,900","112,900","109,979",11.81M,11814180,-2.22,110393.09375000000000,112899.67968750000000,112899.67968750000000,109978.78906250000000,-2.2201548748286815
greenFont,"Oct 01, 2021",1633046400,2021-10-01T00:00:00Z,"112,900","110,980","113,020","110,980",10.78M,10779097,1.73,112899.64062500000000,110979.75000000000000,113019.61718750000000,110979.75000000000000,1.730541187899608
redFont,"Sep 30, 2021",1632960000,2021-09-30T00:00:00Z,"110,979","111,117","112,371","110,743",13.16M,13160606,-0.11,110979.10156250000000,111117.03906250000000,112371.02343750000000,110742.82812500000000,-0.11495833753466715
greenFont,"Sep 29, 2021",1632873600,2021-09-29T00:00:00Z,"111,107","110,125","112,028","110,125",11.37M,11372568,0.89,111106.82812500000000,110124.71093750000000,112028.32031250000000,110124.71093750000000,0.8926100463732135
redFont,"Sep 28, 2021",1632787200,2021-09-28T00:00:00Z,"110,124","113,584","113,584","109,981",13.19M,13190753,-3.05,110123.85156250000000,113584.11718750000000,113584.11718750000000,109980.95312500000000,-3.045487451529976
greenFont,"Sep 27, 2021",1632700800,2021-09-27T00:00:00Z,"113,583","113,283","114,432","112,360",10.74M,10739739,0.27,113583.00781250000000,113282.89062500000000,114432.22656250000000,112360.24218750000000,0.2651208102077615
redFont,"Sep 24, 2021",1632441600,2021-09-24T00:00:00Z,"113,283","114,062","114,062","112,505",9.12M,9121200,-0.69,113282.67187500000000,114062.20312500000000,114062.20312500000000,112504.99218750000000,-0.6853038971008555
greenFont,"Sep 23, 2021",1632355200,2021-09-23T00:00:00Z,"114,064","112,282","114,330","112,281",11.48M,11476269,1.59,114064.35937500000000,112282.18750000000000,114329.72656250000000,112280.81250000000000,1.5871410031580562
greenFont,"Sep 22, 2021",1632268800,2021-09-22T00:00:00Z,"112,282","110,252","113,321","110,251",12.16M,12158561,1.84,112282.28125000000000,110251.67968750000000,113321.22656250000000,110251.25000000000000,1.8435915905403677
greenFont,"Sep 21, 2021",1632182400,2021-09-21T00:00:00Z,"110,250","108,859","110,923","108,859",11.25M,11247674,1.29,110249.72656250000000,108859.21875000000000,110923.17187500000000,108859.21875000000000,1.2917457143084778
redFont,"Sep 20, 2021",1632096000,2021-09-20T00:00:00Z,"108,844","111,435","111,435","107,520",11.50M,11503772,-2.33,108843.74218750000000,111434.67187500000000,111434.67187500000000,107520.14062500000000,-2.329181388505899
redFont,"Sep 17, 2021",1631836800,2021-09-17T00:00:00Z,"111,439","113,794","113,794","111,157",14.83M,14827588,-2.07,111439.36718750000000,113794.03906250000000,113794.03906250000000,111156.64843750000000,-2.069448514136118
redFont,"Sep 16, 2021",1631750400,2021-09-16T00:00:00Z,"113,794","115,062","115,062","113,395",10.69M,10685486,-1.10,113794.28125000000000,115061.96875000000000,115061.96875000000000,113394.67187500000000,-1.1022334661075956
redFont,"Sep 15, 2021",1631664000,2021-09-15T00:00:00Z,"115,063","116,191","116,312","114,741",9.46M,9456906,-0.96,115062.53906250000000,116190.50781250000000,116312.21875000000000,114741.15625000000000,-0.9623020742903522
redFont,"Sep 14, 2021",1631577600,2021-09-14T00:00:00Z,"116,181","116,405","117,270","115,809",9.03M,9034112,-0.19,116180.54687500000000,116404.53906250000000,117269.82031250000000,115809.02343750000000,-0.1917222898001272
greenFont,"Sep 13, 2021",1631491200,2021-09-13T00:00:00Z,"116,404","114,300","117,046","114,300",9.25M,9253417,1.85,116403.71875000000000,114300.46875000000000,117046.17968750000000,114300.46875000000000,1.85306193710006
redFont,"Sep 10, 2021",1631232000,2021-09-10T00:00:00Z,"114,286","115,370","116,896","114,286",11.16M,11155712,-0.93,114285.92968750000000,115370.00781250000000,116896.46093750000000,114285.92968750000000,-0.9317975726981707
greenFont,"Sep 09, 2021",1631145600,2021-09-09T00:00:00Z,"115,361","113,413","116,354","112,435",13.89M,13890581,1.72,115360.85937500000000,113412.71093750000000,116353.61718750000000,112435.10937500000000,1.7176322897731766
redFont,"Sep 08, 2021",1631059200,2021-09-08T00:00:00Z,"113,413","117,866","117,866","113,172",12.32M,12321413,-3.78,113412.84375000000000,117866.14062500000000,117866.14062500000000,113172.02343750000000,-3.780300964030069
greenFont,"Sep 06, 2021",1630886400,2021-09-06T00:00:00Z,"117,869","116,926","117,981","116,156",5.11M,5111268,0.80,117868.63281250000000,116925.96093750000000,117981.03125000000000,116155.78125000000000,0.7999355935928987
greenFont,"Sep 03, 2021",1630627200,2021-09-03T00:00:00Z,"116,933","116,679","117,396","115,583",12.52M,12517486,0.22,116933.24218750000000,116678.60937500000000,117395.53125000000000,115582.88281250000000,0.21954960358671563
redFont,"Sep 02, 2021",1630540800,2021-09-02T00:00:00Z,"116,677","119,394","119,397","116,534",9.86M,9862804,-2.28,116677.07812500000000,119394.46093750000000,119396.59375000000000,116534.32031250000000,-2.2769041756340873
greenFont,"Sep 01, 2021",1630454400,2021-09-01T00:00:00Z,"119,396","118,793","119,942","118,067",9.52M,9522955,0.52,119395.60156250000000,118793.10937500000000,119941.95312500000000,118067.03906250000000,0.5173976905508639
redFont,"Aug 31, 2021",1630368000,2021-08-31T00:00:00Z,"118,781","119,738","120,157","117,911",11.54M,11535596,-0.80,118781.03125000000000,119737.95312500000000,120156.93750000000000,117910.96875000000000,-0.8008434945126859
redFont,"Aug 30, 2021",1630281600,2021-08-30T00:00:00Z,"119,740","120,677","120,684","119,354",6.39M,6391893,-0.78,119739.96093750000000,120677.32812500000000,120684.46875000000000,119354.11718750000000,-0.7769798312691751
greenFont,"Aug 27, 2021",1630022400,2021-08-27T00:00:00Z,"120,678","118,725","120,678","118,721",7.32M,7323553,1.65,120677.60156250000000,118725.14062500000000,120677.60156250000000,118720.95312500000000,1.645525190127204
redFont,"Aug 26, 2021",1629936000,2021-08-26T00:00:00Z,"118,724","120,817","120,833","118,719",8.43M,8426905,-1.73,118723.96875000000000,120817.46875000000000,120833.24218750000000,118718.56250000000000,-1.7329762095750267
greenFont,"Aug 25, 2021",1629849600,2021-08-25T00:00:00Z,"120,818","120,210","120,818","119,226",7.52M,7520142,0.50,120817.71093750000000,120210.21093750000000,120817.71093750000000,119225.92968750000000,0.5049140259918518
greenFont,"Aug 24, 2021",1629763200,2021-08-24T00:00:00Z,"120,211","117,474","120,463","117,474",9.18M,9180976,2.33,120210.75000000000000,117474.10937500000000,120462.82031250000000,117474.10937500000000,2.3316924678782267
redFont,"Aug 23, 2021",1629676800,2021-08-23T00:00:00Z,"117,472","118,053","118,445","117,062",7.85M,7853042,-0.49,117471.67187500000000,118052.53906250000000,118445.17968750000000,117062.03906250000000,-0.49223880606892245
greenFont,"Aug 20, 2021",1629417600,2021-08-20T00:00:00Z,"118,053","117,163","118,308","116,040",8.93M,8929314,0.76,118052.77343750000000,117163.03125000000000,118307.96093750000000,116040.34375000000000,0.7579808869459922
greenFont,"Aug 19, 2021",1629331200,2021-08-19T00:00:00Z,"117,165","116,641","117,453","114,801",10.52M,10523081,0.45,117164.68750000000000,116641.24218750000000,117453.34375000000000,114801.00000000000000,0.4475811029349465
redFont,"Aug 18, 2021",1629244800,2021-08-18T00:00:00Z,"116,643","117,904","118,739","116,489",11.75M,11745756,-1.07,116642.61718750000000,117903.81250000000000,118738.53906250000000,116488.71875000000000,-1.0696815359554213
redFont,"Aug 17, 2021",1629158400,2021-08-17T00:00:00Z,"117,904","119,179","119,179","116,248",11.22M,11218208,-1.07,117903.81250000000000,119178.77343750000000,119178.77343750000000,116247.81250000000000,-1.0708327029407454
redFont,"Aug 16, 2021",1629072000,2021-08-16T00:00:00Z,"119,180","121,191","121,191","118,684",9.74M,9741727,-1.66,119180.03125000000000,121191.45312500000000,121191.45312500000000,118683.64843750000000,-1.6615698004228765
greenFont,"Aug 13, 2021",1628812800,2021-08-13T00:00:00Z,"121,194","120,701","121,275","120,045",10.64M,10642155,0.41,121193.75000000000000,120701.03125000000000,121275.29687500000000,120044.64843750000000,0.40825969394277245
redFont,"Aug 12, 2021",1628726400,2021-08-12T00:00:00Z,"120,701","122,056","122,095","120,534",11.07M,11065967,-1.11,120700.97656250000000,122056.34375000000000,122095.39843750000000,120533.71875000000000,-1.1104438703129678
redFont,"Aug 11, 2021",1628640000,2021-08-11T00:00:00Z,"122,056","122,203","122,756","120,827",8.69M,8685194,-0.12,122056.34375000000000,122202.63281250000000,122755.96875000000000,120826.92187500000000,-0.11957614399668173
redFont,"Aug 10, 2021",1628553600,2021-08-10T00:00:00Z,"122,202","123,021","123,513","122,061",8.30M,8297635,-0.66,122202.46875000000000,123021.24218750000000,123512.77343750000000,122061.46875000000000,-0.6640531303470281
greenFont,"Aug 09, 2021",1628467200,2021-08-09T00:00:00Z,"123,019","122,809","123,597","122,258",7.17M,7171482,0.17,123019.38281250000000,122808.96093750000000,123597.29687500000000,122258.46875000000000,0.17020016761106396
greenFont,"Aug 06, 2021",1628208000,2021-08-06T00:00:00Z,"122,810","121,633","123,287","121,568",7.50M,7499174,0.97,122810.35937500000000,121632.78906250000000,123286.75000000000000,121567.74218750000000,0.9680253354515578
redFont,"Aug 05, 2021",1628121600,2021-08-05T00:00:00Z,"121,633","121,801","123,541","121,128",10.91M,10912994,-0.14,121632.92187500000000,121800.96093750000000,123540.75781250000000,121128.39062500000000,-0.13816698635808666
redFont,"Aug 04, 2021",1628035200,2021-08-04T00:00:00Z,"121,801","123,577","123,587","121,072",9.16M,9164240,-1.44,121801.21093750000000,123576.56250000000000,123586.93750000000000,121071.82812500000000,-1.4366409993804448
greenFont,"Aug 03, 2021",1627948800,2021-08-03T00:00:00Z,"123,577","122,516","123,765","120,807",9.39M,9391264,0.87,123576.56250000000000,122516.31250000000000,123765.09375000000000,120807.02343750000000,0.8658644950919892
greenFont,"Aug 02, 2021",1627862400,2021-08-02T00:00:00Z,"122,516","121,803","124,536","121,797",8.57M,8565370,0.59,122515.74218750000000,121802.60937500000000,124536.25000000000000,121796.85937500000000,0.5869856266966661
redFont,"Jul 30, 2021",1627603200,2021-07-30T00:00:00Z,"121,801","125,672","125,673","121,748",9.40M,9399205,-3.08,121800.78906250000000,125671.95312500000000,125672.89062500000000,121748.17968750000000,-3.08297509169523
redFont,"Jul 29, 2021",1627516800,2021-07-29T00:00:00Z,"125,675","126,285","126,476","124,917",7.49M,7488374,-0.48,125675.32812500000000,126285.20312500000000,126475.63281250000000,124917.27343750000000,-0.48324247198623954
greenFont,"Jul 28, 2021",1627430400,2021-07-28T00:00:00Z,"126,286","124,615","126,712","124,542",9.04M,9038228,1.34,126285.59375000000000,124615.47656250000000,126712.07812500000000,124542.46875000000000,1.3430183933383237
redFont,"Jul 27, 2021",1627344000,2021-07-27T00:00:00Z,"124,612","126,004","126,026","123,670",7.31M,7313794,-1.10,124612.03125000000000,126004.14062500000000,126025.78125000000000,123670.32812500000000,-1.1045916624329588
greenFont,"Jul 26, 2021",1627257600,2021-07-26T00:00:00Z,"126,004","125,058","126,214","125,006",6.33M,6325536,0.76,126003.85937500000000,125058.00781250000000,126213.96093750000000,125006.46875000000000,0.7605413614101446
redFont,"Jul 23, 2021",1626998400,2021-07-23T00:00:00Z,"125,053","126,140","126,204","124,422",6.05M,6051822,-0.87,125052.78125000000000,126139.78125000000000,126203.86718750000000,124421.52343750000000,-0.8671454579280614
greenFont,"Jul 22, 2021",1626912000,2021-07-22T00:00:00Z,"126,147","125,930","126,428","125,416",6.48M,6480360,0.17,126146.65625000000000,125929.74218750000000,126427.64843750000000,125416.39062500000000,0.17264158247587436
greenFont,"Jul 21, 2021",1626825600,2021-07-21T00:00:00Z,"125,929","125,404","126,112","125,247",7.15M,7150169,0.42,125929.25000000000000,125404.24218750000000,126111.75000000000000,125246.63281250000000,0.42096084733929945
greenFont,"Jul 20, 2021",1626739200,2021-07-20T00:00:00Z,"125,401","124,395","125,631","123,631",7.63M,7627515,0.81,125401.35937500000000,124394.57031250000000,125630.86718750000000,123630.60156250000000,0.809351292400285
redFont,"Jul 19, 2021",1626652800,2021-07-19T00:00:00Z,"124,395","125,958","125,958","123,317",9.21M,9210178,-1.24,124394.57031250000000,125958.07031250000000,125958.07031250000000,123317.27343750000000,-1.2430011871924136
redFont,"Jul 16, 2021",1626393600,2021-07-16T00:00:00Z,"125,960","127,468","128,010","125,808",7.36M,7355795,-1.18,125960.25781250000000,127467.88281250000000,128010.14843750000000,125807.95312500000000,-1.182748914263881
redFont,"Jul 15, 2021",1626307200,2021-07-15T00:00:00Z,"127,468","128,407","128,976","126,922",7.42M,7418620,-0.73,127467.88281250000000,128406.50781250000000,128976.29687500000000,126922.35937500000000,-0.7309793062596066
greenFont,"Jul 14, 2021",1626220800,2021-07-14T00:00:00Z,"128,407","128,169","129,620","128,085",9.21M,9213001,0.19,128406.50781250000000,128169.00000000000000,129619.81250000000000,128085.03906250000000,0.18629151214250417
greenFont,"Jul 13, 2021",1626134400,2021-07-13T00:00:00Z,"128,168","127,594","128,420","126,441",7.15M,7152020,0.45,128167.74218750000000,127594.35156250000000,128420.39062500000000,126441.10156250000000,0.44979766728038983
greenFont,"Jul 12, 2021",1626048000,2021-07-12T00:00:00Z,"127,594","125,428","127,782","125,428",7.42M,7421602,1.73,127593.82812500000000,125428.29687500000000,127781.90625000000000,125428.29687500000000,1.7269338585359915
redFont,"Jul 08, 2021",1625702400,2021-07-08T00:00:00Z,"125,428","127,013","127,013","124,310",8.88M,8881351,-1.25,125427.77343750000000,127012.57031250000000,127012.57031250000000,124310.06250000000000,-1.2525221585525508
