direction_color,rowDate,rowDateRaw,rowDateTimestamp,last_close,last_open,last_max,last_min,volume,volumeRaw,change_precent,last_closeRaw,last_openRaw,last_maxRaw,last_minRaw,change_precentRaw
greenFont,"Jan 25, 2022",1643068800,2022-01-25T00:00:00Z,220.930,220.930,220.930,220.930,,0,1.36,220.92999267578125,220.92999267578125,220.92999267578125,220.92999267578125,1.3626288632909571
redFont,"Jan 24, 2022",1642982400,2022-01-24T00:00:00Z,217.960,217.960,217.960,217.960,,0,-2.79,217.96000671386719,217.96000671386719,217.96000671386719,217.96000671386719,-2.78756514555398
greenFont,"Jan 21, 2022",1642723200,2022-01-21T00:00:00Z,224.210,224.210,224.210,224.210,,0,1.80,224.21000671386719,224.21000671386719,224.21000671386719,224.21000671386719,1.8025795140230998
redFont,"Jan 20, 2022",1642636800,2022-01-20T00:00:00Z,220.240,220.240,220.240,220.240,,0,-1.77,220.24000549316406,220.24000549316406,220.24000549316406,220.24000549316406,-1.7706619249022055
greenFont,"Jan 19, 2022",1642550400,2022-01-19T00:00:00Z,224.210,224.210,224.210,224.210,,0,1.80,224.21000671386719,224.21000671386719,224.21000671386719,224.21000671386719,1.79795991549021
greenFont,"Jan 18, 2022",1642464000,2022-01-18T00:00:00Z,220.250,220.250,220.250,220.250,,0,0.00,220.25000000000000,220.25000000000000,220.25000000000000,220.25000000000000,0.004538006986313717
greenFont,"Jan 17, 2022",1642377600,2022-01-17T00:00:00Z,220.240,220.240,220.240,220.240,,0,1.49,220.24000549316406,220.24000549316406,220.24000549316406,220.24000549316406,1.493090089015697
greenFont,"Jan 14, 2022",1642118400,2022-01-14T00:00:00Z,217.000,217.000,217.000,217.000,,0,4.17,217.00000000000000,217.00000000000000,217.00000000000000,217.00000000000000,4.171668447627874
greenFont,"Jan 13, 2022",1642032000,2022-01-13T00:00:00Z,208.310,208.310,208.310,208.310,,0,0.02,208.30999755859375,208.30999755859375,208.30999755859375,208.30999755859375,0.01920261454476799
redFont,"Jan 12, 2022",1641945600,2022-01-12T00:00:00Z,208.270,208.270,208.270,208.270,,0,-1.46,208.27000427246094,208.27000427246094,208.27000427246094,208.27000427246094,-1.4572991445981578
greenFont,"Jan 11, 2022",1641859200,2022-01-11T00:00:00Z,211.350,211.350,211.350,211.350,,0,0.48,211.35000610351562,211.35000610351562,211.35000610351562,211.35000610351562,0.4801796059758973
greenFont,"Jan 10, 2022",1641772800,2022-01-10T00:00:00Z,210.340,210.340,210.340,210.340,,0,0.42,210.33999633789062,210.33999633789062,210.33999633789062,210.33999633789062,0.42492213063548906
redFont,"Jan 07, 2022",1641513600,2022-01-07T00:00:00Z,209.450,209.450,209.450,209.450,,0,-0.01,209.44999694824219,209.44999694824219,209.44999694824219,209.44999694824219,-0.009549946218723926
greenFont,"Jan 06, 2022",1641427200,2022-01-06T00:00:00Z,209.470,209.470,209.470,209.470,,0,3.46,209.47000122070312,209.47000122070312,209.47000122070312,209.47000122070312,3.4624095003330844
greenFont,"Jan 05, 2022",1641340800,2022-01-05T00:00:00Z,202.460,202.460,208.720,202.460,,0,1.36,202.46000671386719,202.46000671386719,208.72000122070312,202.46000671386719,1.3566992309723092
redFont,"Jan 04, 2022",1641254400,2022-01-04T00:00:00Z,199.750,199.750,201.780,199.750,,0,-0.87,199.75000000000000,199.75000000000000,201.77999877929688,199.75000000000000,-0.8684863523573201
redFont,"Jan 03, 2022",1641168000,2022-01-03T00:00:00Z,201.500,201.500,201.500,200.730,,0,-0.18,201.50000000000000,201.50000000000000,201.50000000000000,200.72999572753906,-0.1783417265743837
redFont,"Dec 31, 2021",1640908800,2021-12-31T00:00:00Z,201.860,201.470,201.860,201.470,,0,-1.04,201.86000061035156,201.47000122070312,201.86000061035156,201.47000122070312,-1.0441711973402927
redFont,"Dec 30, 2021",1640822400,2021-12-30T00:00:00Z,203.990,203.440,203.990,203.440,,0,-0.14,203.99000549316406,203.44000244140625,203.99000549316406,203.44000244140625,-0.1419587271713859
redFont,"Dec 29, 2021",1640736000,2021-12-29T00:00:00Z,204.280,205.310,205.310,204.280,,0,-0.42,204.27999877929688,205.30999755859375,205.30999755859375,204.27999877929688,-0.4240775740049432
redFont,"Dec 28, 2021",1640649600,2021-12-28T00:00:00Z,205.150,205.350,205.350,205.150,,0,-0.37,205.14999389648438,205.35000610351562,205.35000610351562,205.14999389648438,-0.3690980292886341
redFont,"Dec 27, 2021",1640563200,2021-12-27T00:00:00Z,205.910,208.730,208.730,205.910,,0,-1.35,205.91000366210938,208.72999572753906,208.72999572753906,205.91000366210938,-1.3510238696649521
redFont,"Dec 24, 2021",1640304000,2021-12-24T00:00:00Z,208.730,208.800,208.800,208.730,,0,-0.16,208.72999572753906,208.80000305175781,208.80000305175781,208.72999572753906,-0.1578502989134481
redFont,"Dec 23, 2021",1640217600,2021-12-23T00:00:00Z,209.060,215.080,215.080,209.060,,0,-2.94,209.05999755859375,215.08000183105469,215.08000183105469,209.05999755859375,-2.9433595717451424
redFont,"Dec 22, 2021",1640131200,2021-12-22T00:00:00Z,215.400,217.160,217.160,215.400,,0,-1.18,215.39999389648438,217.16000366210938,217.16000366210938,215.39999389648438,-1.1790646923089738
redFont,"Dec 21, 2021",1640044800,2021-12-21T00:00:00Z,217.970,221.870,221.870,217.970,,0,-2.27,217.97000122070312,221.86999511718750,221.86999511718750,217.97000122070312,-2.2731313746613653
greenFont,"Dec 20, 2021",1639958400,2021-12-20T00:00:00Z,223.040,221.910,223.040,221.910,,0,0.83,223.03999328613281,221.91000366210938,223.03999328613281,221.91000366210938,0.8318247573580028
greenFont,"Dec 17, 2021",1639699200,2021-12-17T00:00:00Z,221.200,218.800,221.200,218.800,,0,1.23,221.19999694824219,218.80000305175781,221.19999694824219,218.80000305175781,1.2264289874531167
redFont,"Dec 16, 2021",1639612800,2021-12-16T00:00:00Z,218.520,216.990,218.520,216.990,,0,-0.18,218.52000427246094,216.99000549316406,218.52000427246094,216.99000549316406,-0.1827123606020182
redFont,"Dec 15, 2021",1639526400,2021-12-15T00:00:00Z,218.920,220.930,220.930,218.920,,0,-0.85,218.91999816894531,220.92999267578125,220.92999267578125,218.91999816894531,-0.8469564627252285
greenFont,"Dec 14, 2021",1639440000,2021-12-14T00:00:00Z,220.790,219.740,220.790,219.740,,0,0.64,220.78999328613281,219.74000549316406,220.78999328613281,219.74000549316406,0.6427150934167835
greenFont,"Dec 13, 2021",1639353600,2021-12-13T00:00:00Z,219.380,217.850,219.380,217.850,,0,0.55,219.38000488281250,217.85000610351562,219.38000488281250,217.85000610351562,0.545397327141888
redFont,"Dec 10, 2021",1639094400,2021-12-10T00:00:00Z,218.190,218.890,218.890,218.190,,0,-0.18,218.19000244140625,218.88999938964844,218.88999938964844,218.19000244140625,-0.17842409478515636
greenFont,"Dec 09, 2021",1639008000,2021-12-09T00:00:00Z,218.580,212.080,218.580,212.080,,0,2.85,218.58000183105469,212.08000183105469,218.58000183105469,212.08000183105469,2.851495123642356
redFont,"Dec 08, 2021",1638921600,2021-12-08T00:00:00Z,212.520,218.080,218.080,212.520,,0,-2.46,212.52000427246094,218.08000183105469,218.08000183105469,212.52000427246094,-2.460069988172828
redFont,"Dec 07, 2021",1638835200,2021-12-07T00:00:00Z,217.880,228.750,228.750,217.880,,0,-5.17,217.88000488281250,228.75000000000000,228.75000000000000,217.88000488281250,-5.170608420984262
redFont,"Dec 06, 2021",1638748800,2021-12-06T00:00:00Z,229.760,235.090,235.090,229.760,,0,-1.87,229.75999450683594,235.08999633789062,235.08999633789062,229.75999450683594,-1.870677754433335
redFont,"Dec 03, 2021",1638489600,2021-12-03T00:00:00Z,234.140,234.460,234.460,234.140,,0,-0.40,234.13999938964844,234.46000671386719,234.46000671386719,234.13999938964844,-0.39986491155542997
redFont,"Dec 02, 2021",1638403200,2021-12-02T00:00:00Z,235.080,243.260,243.260,235.080,,0,-4.15,235.08000183105469,243.25999450683594,243.25999450683594,235.08000183105469,-4.150694325933988
redFont,"Dec 01, 2021",1638316800,2021-12-01T00:00:00Z,245.260,252.800,252.800,245.260,,0,-3.54,245.25999450683594,252.80000305175781,252.80000305175781,245.25999450683594,-3.539683864721404
greenFont,"Nov 30, 2021",1638230400,2021-11-30T00:00:00Z,254.260,252.800,254.260,252.800,,0,0.29,254.25999450683594,252.80000305175781,254.25999450683594,252.80000305175781,0.2918863292459256
redFont,"Nov 29, 2021",1638144000,2021-11-29T00:00:00Z,253.520,262.790,262.790,253.520,,0,-3.77,253.52000427246094,262.79000854492188,262.79000854492188,253.52000427246094,-3.769219007197028
greenFont,"Nov 26, 2021",1637884800,2021-11-26T00:00:00Z,263.450,236.320,263.450,236.320,,0,7.34,263.45001220703125,236.32000732421875,263.45001220703125,236.32000732421875,7.342223880133047
greenFont,"Nov 25, 2021",1637798400,2021-11-25T00:00:00Z,245.430,243.260,245.430,243.260,,0,0.00,245.42999267578125,243.25999450683594,245.42999267578125,243.25999450683594,0.004072409302626331
greenFont,"Nov 24, 2021",1637712000,2021-11-24T00:00:00Z,245.420,243.260,245.420,243.260,,0,0.84,245.41999816894531,243.25999450683594,245.41999816894531,243.25999450683594,0.8423400965146485
greenFont,"Nov 23, 2021",1637625600,2021-11-23T00:00:00Z,243.370,239.700,243.370,239.700,,0,2.02,243.36999511718750,239.69999694824219,243.36999511718750,239.69999694824219,2.0162632494210793
greenFont,"Nov 22, 2021",1637539200,2021-11-22T00:00:00Z,238.560,234.520,238.560,234.520,,0,1.64,238.55999755859375,234.52000427246094,238.55999755859375,234.52000427246094,1.6446530296303323
redFont,"Nov 19, 2021",1637280000,2021-11-19T00:00:00Z,234.700,234.420,234.700,234.420,,0,-0.10,234.69999694824219,234.41999816894531,234.69999694824219,234.41999816894531,-0.09789968701717522
redFont,"Nov 18, 2021",1637193600,2021-11-18T00:00:00Z,234.930,236.320,236.320,234.930,,0,-0.54,234.92999267578125,236.32000732421875,236.32000732421875,234.92999267578125,-0.5418966181379782
greenFont,"Nov 17, 2021",1637107200,2021-11-17T00:00:00Z,236.210,234.500,236.210,234.500,,0,0.57,236.21000671386719,234.50000000000000,236.21000671386719,234.50000000000000,0.566247361804279
greenFont,"Nov 16, 2021",1637020800,2021-11-16T00:00:00Z,234.880,233.560,234.880,233.560,,0,0.71,234.88000488281250,233.55999755859375,234.88000488281250,233.55999755859375,0.7117758568822163
greenFont,"Nov 15, 2021",1636934400,2021-11-15T00:00:00Z,233.220,231.620,233.220,231.620,,0,0.36,233.22000122070312,231.61999511718750,233.22000122070312,231.61999511718750,0.3571590142581923
redFont,"Nov 12, 2021",1636675200,2021-11-12T00:00:00Z,232.390,234.500,234.500,232.390,,0,-0.67,232.38999938964844,234.50000000000000,234.50000000000000,232.38999938964844,-0.6668081123928697
redFont,"Nov 11, 2021",1636588800,2021-11-11T00:00:00Z,233.950,234.890,234.890,233.950,,0,-0.06,233.94999694824219,234.88999938964844,234.88999938964844,233.94999694824219,-0.055538654218881094
greenFont,"Nov 10, 2021",1636502400,2021-11-10T00:00:00Z,234.080,231.390,234.080,231.390,,0,1.29,234.08000183105469,231.38999938964844,234.08000183105469,231.38999938964844,1.289483188591629
redFont,"Nov 09, 2021",1636416000,2021-11-09T00:00:00Z,231.100,231.700,231.700,231.100,,0,-0.62,231.10000610351562,231.69999694824219,231.69999694824219,231.10000610351562,-0.6192428073416734
redFont,"Nov 08, 2021",1636329600,2021-11-08T00:00:00Z,232.540,223.880,232.540,223.880,,0,-0.27,232.53999328613281,223.88000488281250,232.53999328613281,223.88000488281250,-0.2744658245779719
redFont,"Nov 05, 2021",1636070400,2021-11-05T00:00:00Z,233.180,238.190,238.190,233.180,,0,-1.89,233.17999267578125,238.19000244140625,238.19000244140625,233.17999267578125,-1.8933019768889172
redFont,"Nov 04, 2021",1635984000,2021-11-04T00:00:00Z,237.680,244.340,244.340,237.680,,0,-4.13,237.67999267578125,244.33999633789062,244.33999633789062,237.67999267578125,-4.1342315584238145
redFont,"Nov 03, 2021",1635897600,2021-11-03T00:00:00Z,247.930,250.860,250.860,247.930,,0,-0.90,247.92999267578125,250.86000061035156,250.86000061035156,247.92999267578125,-0.8953933363549603
greenFont,"Nov 02, 2021",1635811200,2021-11-02T00:00:00Z,250.170,248.120,250.170,248.120,,0,0.66,250.16999816894531,248.11999511718750,250.16999816894531,248.11999511718750,0.6558320297916599
greenFont,"Nov 01, 2021",1635724800,2021-11-01T00:00:00Z,248.540,244.210,248.540,244.210,,0,1.79,248.53999328613281,244.21000671386719,248.53999328613281,244.21000671386719,1.7897346725472092
greenFont,"Oct 29, 2021",1635465600,2021-10-29T00:00:00Z,244.170,233.590,244.170,233.590,,0,5.30,244.16999816894531,233.58999633789062,244.16999816894531,233.58999633789062,5.300152245703086
greenFont,"Oct 28, 2021",1635379200,2021-10-28T00:00:00Z,231.880,227.720,231.880,227.720,,0,2.33,231.88000488281250,227.72000122070312,231.88000488281250,227.72000122070312,2.3255832744656915
greenFont,"Oct 27, 2021",1635292800,2021-10-27T00:00:00Z,226.610,223.880,226.610,223.880,,0,1.14,226.61000061035156,223.88000488281250,226.61000061035156,223.88000488281250,1.1380893865675257
redFont,"Oct 26, 2021",1635206400,2021-10-26T00:00:00Z,224.060,222.820,224.060,222.820,,0,-0.10,224.05999755859375,222.82000732421875,224.05999755859375,222.82000732421875,-0.10254390941358259
redFont,"Oct 25, 2021",1635120000,2021-10-25T00:00:00Z,224.290,232.630,232.630,224.290,,0,-4.92,224.28999328613281,232.63000488281250,232.63000488281250,224.28999328613281,-4.921577325451803
greenFont,"Oct 22, 2021",1634860800,2021-10-22T00:00:00Z,235.900,224.050,235.900,224.050,,0,5.44,235.89999389648438,224.05000305175781,235.89999389648438,224.05000305175781,5.439591651253628
greenFont,"Oct 21, 2021",1634774400,2021-10-21T00:00:00Z,223.730,211.200,223.730,211.200,,0,6.18,223.72999572753906,211.19999694824219,223.72999572753906,211.19999694824219,6.179103316793263
greenFont,"Oct 20, 2021",1634688000,2021-10-20T00:00:00Z,210.710,208.270,210.710,208.270,,0,1.37,210.71000671386719,208.27000427246094,210.71000671386719,208.27000427246094,1.3711181060074011
greenFont,"Oct 19, 2021",1634601600,2021-10-19T00:00:00Z,207.860,201.610,207.860,201.610,,0,2.74,207.86000061035156,201.61000061035156,207.86000061035156,201.61000061035156,2.7382330395307606
greenFont,"Oct 18, 2021",1634515200,2021-10-18T00:00:00Z,202.320,199.700,202.320,199.700,,0,1.13,202.32000732421875,199.69999694824219,202.32000732421875,199.69999694824219,1.1347184393062129
redFont,"Oct 15, 2021",1634256000,2021-10-15T00:00:00Z,200.050,200.530,200.530,200.050,,0,-0.73,200.05000305175781,200.52999877929688,200.52999877929688,200.05000305175781,-0.7343798623051955
redFont,"Oct 14, 2021",1634169600,2021-10-14T00:00:00Z,201.530,207.440,207.440,201.530,,0,-2.97,201.52999877929688,207.44000244140625,207.44000244140625,201.52999877929688,-2.970629879442341
redFont,"Oct 13, 2021",1634083200,2021-10-13T00:00:00Z,207.700,208.440,208.440,207.700,,0,-0.25,207.69999694824219,208.44000244140625,208.44000244140625,207.69999694824219,-0.25452566401161436
greenFont,"Oct 12, 2021",1633996800,2021-10-12T00:00:00Z,208.230,204.520,208.230,204.520,,0,2.44,208.22999572753906,204.52000427246094,208.22999572753906,204.52000427246094,2.4401000397627803
greenFont,"Oct 11, 2021",1633910400,2021-10-11T00:00:00Z,203.270,204.500,204.500,203.270,,0,0.00,203.27000427246094,204.50000000000000,204.50000000000000,203.27000427246094,0.004924611775812754
greenFont,"Oct 08, 2021",1633651200,2021-10-08T00:00:00Z,203.260,201.580,203.260,201.580,,0,0.62,203.25999450683594,201.58000183105469,203.25999450683594,201.58000183105469,0.623759656849474
redFont,"Oct 07, 2021",1633564800,2021-10-07T00:00:00Z,202.000,205.440,205.440,202.000,,0,-1.86,202.00000000000000,205.44000244140625,205.44000244140625,202.00000000000000,-1.8559941639693311
greenFont,"Oct 06, 2021",1633478400,2021-10-06T00:00:00Z,205.820,204.480,205.820,204.480,,0,0.54,205.82000732421875,204.47999572753906,205.82000732421875,204.47999572753906,0.5422307527462801
redFont,"Oct 05, 2021",1633392000,2021-10-05T00:00:00Z,204.710,206.460,206.460,204.710,,0,-0.40,204.71000671386719,206.46000671386719,206.46000671386719,204.71000671386719,-0.4038078229915082
greenFont,"Oct 04, 2021",1633305600,2021-10-04T00:00:00Z,205.540,202.430,205.540,202.430,,0,2.18,205.53999328613281,202.42999267578125,205.53999328613281,202.42999267578125,2.177366049058417
redFont,"Oct 01, 2021",1633046400,2021-10-01T00:00:00Z,201.160,203.490,203.490,201.160,,0,-0.91,201.16000366210938,203.49000549316406,203.49000549316406,201.16000366210938,-0.9064021368919335
redFont,"Sep 30, 2021",1632960000,2021-09-30T00:00:00Z,203.000,204.450,204.450,203.000,,0,-0.05,203.00000000000000,204.44999694824219,204.44999694824219,203.00000000000000,-0.049239832846018766
redFont,"Sep 29, 2021",1632873600,2021-09-29T00:00:00Z,203.100,205.480,205.480,203.100,,0,-0.77,203.10000610351562,205.47999572753906,205.47999572753906,203.10000610351562,-0.7670846140007946
greenFont,"Sep 28, 2021",1632787200,2021-09-28T00:00:00Z,204.670,199.660,204.670,199.660,,0,2.49,204.66999816894531,199.66000366210938,204.66999816894531,199.66000366210938,2.4887337489500507
greenFont,"Sep 27, 2021",1632700800,2021-09-27T00:00:00Z,199.700,197.680,199.700,197.680,,0,1.26,199.69999694824219,197.67999267578125,199.69999694824219,197.67999267578125,1.2574767833835332
greenFont,"Sep 24, 2021",1632441600,2021-09-24T00:00:00Z,197.220,191.910,197.220,191.910,,0,2.68,197.22000122070312,191.91000366210938,197.22000122070312,191.91000366210938,2.6813108242303874
redFont,"Sep 23, 2021",1632355200,2021-09-23T00:00:00Z,192.070,192.820,192.820,192.070,,0,-0.52,192.07000732421875,192.82000732421875,192.82000732421875,192.07000732421875,-0.5230963834979059
redFont,"Sep 22, 2021",1632268800,2021-09-22T00:00:00Z,193.080,194.710,194.710,193.080,,0,-0.80,193.08000183105469,194.71000671386719,194.71000671386719,193.08000183105469,-0.8014784029416286
redFont,"Sep 21, 2021",1632182400,2021-09-21T00:00:00Z,194.640,195.610,195.610,194.640,,0,-1.05,194.63999938964844,195.61000061035156,195.61000061035156,194.63999938964844,-1.0472788970788844
greenFont,"Sep 20, 2021",1632096000,2021-09-20T00:00:00Z,196.700,178.430,196.700,178.430,,0,10.25,196.69999694824219,178.42999267578125,196.69999694824219,178.42999267578125,10.251663533829763
greenFont,"Sep 17, 2021",1631836800,2021-09-17T00:00:00Z,178.410,177.470,178.410,177.470,,0,0.50,178.41000366210938,177.47000122070312,178.41000366210938,177.47000122070312,0.5013516044549268
greenFont,"Sep 16, 2021",1631750400,2021-09-16T00:00:00Z,177.520,176.450,177.520,176.450,,0,0.36,177.52000427246094,176.44999694824219,177.52000427246094,176.44999694824219,0.3618268724452226
redFont,"Sep 15, 2021",1631664000,2021-09-15T00:00:00Z,176.880,179.350,179.350,176.880,,0,-0.33,176.88000488281250,179.35000610351562,179.35000610351562,176.88000488281250,-0.3324484892277094
greenFont,"Sep 14, 2021",1631577600,2021-09-14T00:00:00Z,177.470,177.400,177.470,177.400,,0,0.26,177.47000122070312,177.39999389648438,177.47000122070312,177.39999389648438,0.2598761245933051
greenFont,"Sep 13, 2021",1631491200,2021-09-13T00:00:00Z,177.010,176.460,177.010,176.460,,0,0.35,177.00999450683594,176.46000671386719,177.00999450683594,176.46000671386719,0.35149108188266415
redFont,"Sep 10, 2021",1631232000,2021-09-10T00:00:00Z,176.390,178.370,178.370,176.390,,0,-2.26,176.38999938964844,178.36999511718750,178.36999511718750,176.38999938964844,-2.2553514201470968
greenFont,"Sep 09, 2021",1631145600,2021-09-09T00:00:00Z,180.460,179.360,180.460,179.360,,0,1.13,180.46000671386719,179.36000061035156,180.46000671386719,179.36000061035156,1.1263714205654962
greenFont,"Sep 08, 2021",1631059200,2021-09-08T00:00:00Z,178.450,175.000,178.450,175.000,,0,2.05,178.44999694824219,175.00000000000000,178.44999694824219,175.00000000000000,2.0472361931820164
greenFont,"Sep 07, 2021",1630972800,2021-09-07T00:00:00Z,174.870,173.480,174.870,173.480,,0,0.73,174.86999511718750,173.47999572753906,174.86999511718750,173.47999572753906,0.7315604660259031
redFont,"Sep 06, 2021",1630886400,2021-09-06T00:00:00Z,173.600,173.480,173.600,173.480,,0,0.00,173.60000610351562,173.47999572753906,173.60000610351562,173.47999572753906,0.0
redFont,"Sep 03, 2021",1630627200,2021-09-03T00:00:00Z,173.600,173.960,173.960,173.600,,0,-0.17,173.60000610351562,173.96000671386719,173.96000671386719,173.60000610351562,-0.1725059249555354
redFont,"Sep 02, 2021",1630540800,2021-09-02T00:00:00Z,173.900,175.440,175.440,173.900,,0,-0.80,173.89999389648438,175.44000244140625,175.44000244140625,173.89999389648438,-0.8042916443702022
greenFont,"Sep 01, 2021",1630454400,2021-09-01T00:00:00Z,175.310,175.440,175.440,175.310,,0,0.36,175.30999755859375,175.44000244140625,175.44000244140625,175.30999755859375,0.36066230205415384
greenFont,"Aug 31, 2021",1630368000,2021-08-31T00:00:00Z,174.680,172.460,174.680,172.460,,0,0.98,174.67999267578125,172.46000671386719,174.67999267578125,172.46000671386719,0.9827708349119479
redFont,"Aug 30, 2021",1630281600,2021-08-30T00:00:00Z,172.980,179.350,179.350,172.980,,0,-1.51,172.97999572753906,179.35000610351562,179.35000610351562,172.97999572753906,-1.5144634885862711
redFont,"Aug 27, 2021",1630022400,2021-08-27T00:00:00Z,175.640,179.350,179.350,175.640,,0,-2.28,175.63999938964844,179.35000610351562,179.35000610351562,175.63999938964844,-2.281075986542995
redFont,"Aug 26, 2021",1629936000,2021-08-26T00:00:00Z,179.740,179.390,179.740,179.390,,0,-0.12,179.74000549316406,179.38999938964844,179.74000549316406,179.38999938964844,-0.11669433655979634
redFont,"Aug 25, 2021",1629849600,2021-08-25T00:00:00Z,179.950,182.320,182.320,179.950,,0,-1.54,179.94999694824219,182.32000732421875,182.32000732421875,179.94999694824219,-1.5375342761288193
redFont,"Aug 24, 2021",1629763200,2021-08-24T00:00:00Z,182.760,186.180,186.180,182.760,,0,-1.89,182.75999450683594,186.17999267578125,186.17999267578125,182.75999450683594,-1.8948944691167389
redFont,"Aug 23, 2021",1629676800,2021-08-23T00:00:00Z,186.290,187.190,187.190,186.290,,0,-0.93,186.28999328613281,187.19000244140625,187.19000244140625,186.28999328613281,-0.9253871746318634
redFont,"Aug 20, 2021",1629417600,2021-08-20T00:00:00Z,188.030,188.150,188.150,188.030,,0,-0.09,188.02999877929688,188.14999389648438,188.14999389648438,188.02999877929688,-0.09032846530388867
greenFont,"Aug 19, 2021",1629331200,2021-08-19T00:00:00Z,188.200,185.270,188.200,185.270,,0,2.25,188.19999694824219,185.27000427246094,188.19999694824219,185.27000427246094,2.2548187056086766
greenFont,"Aug 18, 2021",1629244800,2021-08-18T00:00:00Z,184.050,180.880,184.050,180.880,,0,1.74,184.05000305175781,180.88000488281250,184.05000305175781,180.88000488281250,1.735669297488436
greenFont,"Aug 17, 2021",1629158400,2021-08-17T00:00:00Z,180.910,178.360,180.910,178.360,,0,1.44,180.91000366210938,178.36000061035156,180.91000366210938,178.36000061035156,1.4410717601168408
greenFont,"Aug 16, 2021",1629072000,2021-08-16T00:00:00Z,178.340,177.370,178.340,177.370,,0,0.52,178.33999633789062,177.36999511718750,178.33999633789062,177.36999511718750,0.5185425422388175
redFont,"Aug 13, 2021",1628812800,2021-08-13T00:00:00Z,177.420,178.420,178.420,177.420,,0,-0.34,177.41999816894531,178.41999816894531,178.41999816894531,177.41999816894531,-0.33704420240172067
redFont,"Aug 12, 2021",1628726400,2021-08-12T00:00:00Z,178.020,181.890,181.890,178.020,,0,-2.13,178.02000427246094,181.88999938964844,181.88999938964844,178.02000427246094,-2.127656897121165
redFont,"Aug 11, 2021",1628640000,2021-08-11T00:00:00Z,181.890,183.330,183.330,181.890,,0,-0.98,181.88999938964844,183.33000183105469,183.33000183105469,181.88999938964844,-0.9799134562764136
greenFont,"Aug 10, 2021",1628553600,2021-08-10T00:00:00Z,183.690,182.340,183.690,182.340,,0,0.34,183.69000244140625,182.33999633789062,183.69000244140625,182.33999633789062,0.3386655882355883
greenFont,"Aug 09, 2021",1628467200,2021-08-09T00:00:00Z,183.070,181.390,183.070,181.390,,0,1.02,183.07000732421875,181.38999938964844,183.07000732421875,181.38999938964844,1.0152908679896226
greenFont,"Aug 06, 2021",1628208000,2021-08-06T00:00:00Z,181.230,180.430,181.230,180.430,,0,0.78,181.22999572753906,180.42999267578125,181.22999572753906,180.42999267578125,0.7841109697977476
greenFont,"Aug 05, 2021",1628121600,2021-08-05T00:00:00Z,179.820,177.460,179.820,177.460,,0,1.26,179.82000732421875,177.46000671386719,179.82000732421875,177.46000671386719,1.2614063915232694
greenFont,"Aug 04, 2021",1628035200,2021-08-04T00:00:00Z,177.580,176.420,177.580,176.420,,0,0.46,177.58000183105469,176.41999816894531,177.58000183105469,176.41999816894531,0.4582211568798043
greenFont,"Aug 03, 2021",1627948800,2021-08-03T00:00:00Z,176.770,176.380,176.770,176.380,,0,0.56,176.77000427246094,176.38000488281250,176.77000427246094,176.38000488281250,0.5574896318091123
greenFont,"Aug 02, 2021",1627862400,2021-08-02T00:00:00Z,175.790,175.410,175.790,175.410,,0,0.66,175.78999328613281,175.41000366210938,175.78999328613281,175.41000366210938,0.6584939879200088
greenFont,"Jul 30, 2021",1627603200,2021-07-30T00:00:00Z,174.640,171.560,174.640,171.560,,0,1.86,174.63999938964844,171.55999755859375,174.63999938964844,171.55999755859375,1.8606022153323554
redFont,"Jul 29, 2021",1627516800,2021-07-29T00:00:00Z,171.450,174.470,174.470,171.450,,0,-1.83,171.44999694824219,174.47000122070312,174.47000122070312,171.44999694824219,-1.832234217047174
redFont,"Jul 28, 2021",1627430400,2021-07-28T00:00:00Z,174.650,175.420,175.420,174.650,,0,-0.30,174.64999389648438,175.41999816894531,175.41999816894531,174.64999389648438,-0.302545268555744
greenFont,"Jul 27, 2021",1627344000,2021-07-27T00:00:00Z,175.180,172.520,175.180,172.520,,0,1.60,175.17999267578125,172.52000427246094,175.17999267578125,172.52000427246094,1.600739204353525
greenFont,"Jul 26, 2021",1627257600,2021-07-26T00:00:00Z,172.420,171.540,172.420,171.540,,0,0.51,172.41999816894531,171.53999328613281,172.41999816894531,171.53999328613281,0.5130027499445163
redFont,"Jul 23, 2021",1626998400,2021-07-23T00:00:00Z,171.540,172.480,172.480,171.540,,0,-0.57,171.53999328613281,172.47999572753906,172.47999572753906,171.53999328613281,-0.5738164378187316
greenFont,"Jul 22, 2021",1626912000,2021-07-22T00:00:00Z,172.530,172.560,172.560,172.530,,0,0.02,172.52999877929688,172.55999755859375,172.55999755859375,172.52999877929688,0.023185857069496975
redFont,"Jul 21, 2021",1626825600,2021-07-21T00:00:00Z,172.490,173.440,173.440,172.490,,0,-1.25,172.49000549316406,173.44000244140625,173.44000244140625,172.49000549316406,-1.2480636048743214
redFont,"Jul 20, 2021",1626739200,2021-07-20T00:00:00Z,174.670,178.240,178.240,174.670,,0,-1.99,174.66999816894531,178.24000549316406,178.24000549316406,174.66999816894531,-1.9864252351472549
greenFont,"Jul 19, 2021",1626652800,2021-07-19T00:00:00Z,178.210,173.480,178.210,173.480,,0,2.91,178.21000671386719,173.47999572753906,178.21000671386719,173.47999572753906,2.910439798009828
redFont,"Jul 16, 2021",1626393600,2021-07-16T00:00:00Z,173.170,173.450,173.450,173.170,,0,-0.12,173.16999816894531,173.44999694824219,173.44999694824219,173.16999816894531,-0.11535845525461416
